Accuracy	Null	Model	Iteration	Variable	AIC	Type	Subsampled	MinObs
0.447368421052632	0.0789473684210526	m3	85	Gens	237.077277841136	Median	3.5	2
0.763157894736842	0.0789473684210526	m4	85	Gens	292.188758458344	Median	3.5	2
0.368421052631579	0.0789473684210526	m5	85	Gens	229.101592562349	Median	3.5	2
0.578947368421053	0.0789473684210526	m6	85	Gens	308.318947944996	Median	3.5	2
0.526315789473684	0.0789473684210526	m7	85	Gens	264.775156977541	Median	3.5	2
1	0.2	m1	85	Habitat	80.0001271833083	Minimum	3	2
1	0.2	m2	85	Habitat	72.000143435729	Minimum	3	2
0.8	0.2	m3	85	Habitat	61.3217905118324	Minimum	3	2
0.933333333333333	0.2	m4	85	Habitat	74.7725887362765	Minimum	3	2
0.666666666666667	0.2	m5	85	Habitat	60.6510684959626	Minimum	3	2
0.866666666666667	0.2	m6	85	Habitat	71.2712699503516	Minimum	3	2
0.8	0.2	m7	85	Habitat	59.0903549705696	Minimum	3	2
0.892857142857143	0.0714285714285714	m1	85	Gens	347.364262537724	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	85	Gens	325.183347552805	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	85	Gens	216.004659929108	Minimum	2	2
0.785714285714286	0.0714285714285714	m4	85	Gens	253.91346425754	Minimum	2	2
0.357142857142857	0.0714285714285714	m5	85	Gens	203.214013109772	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	85	Gens	266.729911668577	Minimum	2	2
0.5	0.0714285714285714	m7	85	Gens	226.18716672574	Minimum	2	2
0.882352941176471	0.274509803921569	m1	85	Habitat	151.884604503458	Median	14	3
0.882352941176471	0.274509803921569	m2	85	Habitat	137.6106968969	Median	14	3
0.647058823529412	0.274509803921569	m3	85	Habitat	131.677935084355	Median	14	3
0.823529411764706	0.274509803921569	m4	85	Habitat	126.758234257432	Median	14	3
0.549019607843137	0.274509803921569	m5	85	Habitat	137.087422622396	Median	14	3
0.784313725490196	0.274509803921569	m6	85	Habitat	127.765176009105	Median	14	3
0.784313725490196	0.274509803921569	m7	85	Habitat	117.344695362349	Median	14	3
0.837209302325581	0.116279069767442	m1	85	Gens	273.134213679325	Median	5	3
0.837209302325581	0.116279069767442	m2	85	Gens	239.401459295996	Median	5	3
0.581395348837209	0.116279069767442	m3	85	Gens	195.934436663897	Median	5	3
0.790697674418605	0.116279069767442	m4	85	Gens	228.015331093893	Median	5	3
0.465116279069767	0.116279069767442	m5	85	Gens	183.75931913096	Median	5	3
0.744186046511628	0.116279069767442	m6	85	Gens	218.03401338835	Median	5	3
0.674418604651163	0.116279069767442	m7	85	Gens	191.259833055527	Median	5	3
0.933333333333333	0.2	m1	85	Habitat	74.7725887370548	Minimum	3	3
0.933333333333333	0.2	m2	85	Habitat	68.4986811966063	Minimum	3	3
0.6	0.2	m3	85	Habitat	63.906802361759	Minimum	3	3
0.866666666666667	0.2	m4	85	Habitat	73.502705474436	Minimum	3	3
0.6	0.2	m5	85	Habitat	62.860306142746	Minimum	3	3
0.933333333333333	0.2	m6	85	Habitat	74.7725887485012	Minimum	3	3
0.866666666666667	0.2	m7	85	Habitat	63.2712699245339	Minimum	3	3
0.833333333333333	0.1	m1	85	Gens	248.909439995803	Minimum	3	3
0.833333333333333	0.1	m2	85	Gens	213.589036161297	Minimum	3	3
0.566666666666667	0.1	m3	85	Gens	154.051702127452	Minimum	3	3
0.766666666666667	0.1	m4	85	Gens	200.454617519563	Minimum	3	3
0.433333333333333	0.1	m5	85	Gens	156.321783711177	Minimum	3	3
0.7	0.1	m6	85	Gens	209.451979809393	Minimum	3	3
0.633333333333333	0.1	m7	85	Gens	177.950660914383	Minimum	3	3
0.854838709677419	0.338709677419355	m1	85	Habitat	124.618436876204	Median	21.5	5
0.854838709677419	0.338709677419355	m2	85	Habitat	113.52649011972	Median	21.5	5
0.661290322580645	0.338709677419355	m3	85	Habitat	123.813222463112	Median	21.5	5
0.774193548387097	0.338709677419355	m4	85	Habitat	112.944251524544	Median	21.5	5
0.5	0.338709677419355	m5	85	Habitat	140.596355403386	Median	21.5	5
0.741935483870968	0.338709677419355	m6	85	Habitat	118.940193453882	Median	21.5	5
0.741935483870968	0.338709677419355	m7	85	Habitat	113.026524104511	Median	21.5	5
0.909090909090909	0.204545454545455	m1	85	Gens	115.839691328558	Median	9	5
0.909090909090909	0.204545454545455	m2	85	Gens	107.736234413538	Median	9	5
0.727272727272727	0.204545454545455	m3	85	Gens	93.2211052939032	Median	9	5
0.818181818181818	0.204545454545455	m4	85	Gens	100.865376425633	Median	9	5
0.545454545454545	0.204545454545455	m5	85	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	85	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	85	Gens	94.4606700841849	Median	9	5
0.833333333333333	0.25	m1	85	Habitat	68.001386675184	Minimum	6	5
0.833333333333333	0.25	m2	85	Habitat	62.0013866349512	Minimum	6	5
0.666666666666667	0.25	m3	85	Habitat	62.2245686986938	Minimum	6	5
0.833333333333333	0.25	m4	85	Habitat	68.0013866284326	Minimum	6	5
0.625	0.25	m5	85	Habitat	62.465645267279	Minimum	6	5
0.791666666666667	0.25	m6	85	Habitat	61.005410971314	Minimum	6	5
0.708333333333333	0.25	m7	85	Habitat	59.5621001522987	Minimum	6	5
0.866666666666667	0.166666666666667	m1	85	Gens	103.321810368325	Minimum	5	5
0.866666666666667	0.166666666666667	m2	85	Gens	95.5890361457056	Minimum	5	5
0.7	0.166666666666667	m3	85	Gens	80.6144922591555	Minimum	5	5
0.8	0.166666666666667	m4	85	Gens	92.9405120981732	Minimum	5	5
0.533333333333333	0.166666666666667	m5	85	Gens	96.730532253989	Minimum	5	5
0.866666666666667	0.166666666666667	m6	85	Gens	93.7245007797578	Minimum	5	5
0.866666666666667	0.166666666666667	m7	85	Gens	85.9917464002732	Minimum	5	5
0.882352941176471	0.274509803921569	m1	86	Habitat	137.632894890139	Median	14	2
0.882352941176471	0.274509803921569	m2	86	Habitat	122.992087204225	Median	14	2
0.686274509803922	0.274509803921569	m3	86	Habitat	124.058159092451	Median	14	2
0.862745098039216	0.274509803921569	m4	86	Habitat	119.661217468447	Median	14	2
0.607843137254902	0.274509803921569	m5	86	Habitat	125.070563523991	Median	14	2
0.823529411764706	0.274509803921569	m6	86	Habitat	113.293974636821	Median	14	2
0.823529411764706	0.274509803921569	m7	86	Habitat	102.27363640785	Median	14	2
0.842105263157895	0.0789473684210526	m1	86	Gens	433.682028742089	Median	3.5	2
0.815789473684211	0.0789473684210526	m2	86	Gens	383.40812124218	Median	3.5	2
0.473684210526316	0.0789473684210526	m3	86	Gens	260.232644352072	Median	3.5	2
0.736842105263158	0.0789473684210526	m4	86	Gens	320.997157427528	Median	3.5	2
0.368421052631579	0.0789473684210526	m5	86	Gens	230.125890967523	Median	3.5	2
0.578947368421053	0.0789473684210526	m6	86	Gens	312.334483978311	Median	3.5	2
0.5	0.0789473684210526	m7	86	Gens	269.331846162375	Median	3.5	2
0.933333333333333	0.2	m1	86	Habitat	67.8190850308578	Minimum	3	2
0.933333333333333	0.2	m2	86	Habitat	52.4986811856958	Minimum	3	2
0.666666666666667	0.2	m3	86	Habitat	52.0877173269557	Minimum	3	2
0.866666666666667	0.2	m4	86	Habitat	62.5916738001701	Minimum	3	2
0.6	0.2	m5	86	Habitat	54.6860531043561	Minimum	3	2
0.866666666666667	0.2	m6	86	Habitat	63.6381700586661	Minimum	3	2
0.8	0.2	m7	86	Habitat	51.2287978987923	Minimum	3	2
0.892857142857143	0.0714285714285714	m1	86	Gens	373.364262523005	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	86	Gens	350.136851251236	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	86	Gens	216.004659929108	Minimum	2	2
0.75	0.0714285714285714	m4	86	Gens	257.73254938063	Minimum	2	2
0.357142857142857	0.0714285714285714	m5	86	Gens	204.523306355425	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	86	Gens	294.822904292143	Minimum	2	2
0.5	0.0714285714285714	m7	86	Gens	253.233663052163	Minimum	2	2
0.843137254901961	0.274509803921569	m1	86	Habitat	131.2747485258	Median	14	3
0.843137254901961	0.274509803921569	m2	86	Habitat	115.954344610219	Median	14	3
0.627450980392157	0.274509803921569	m3	86	Habitat	122.493246554523	Median	14	3
0.823529411764706	0.274509803921569	m4	86	Habitat	116.272110832099	Median	14	3
0.549019607843137	0.274509803921569	m5	86	Habitat	135.673805951498	Median	14	3
0.745098039215686	0.274509803921569	m6	86	Habitat	122.483984033531	Median	14	3
0.745098039215686	0.274509803921569	m7	86	Habitat	111.720269466592	Median	14	3
0.837209302325581	0.116279069767442	m1	86	Gens	255.639556766858	Median	5	3
0.837209302325581	0.116279069767442	m2	86	Gens	221.906802441687	Median	5	3
0.558139534883721	0.116279069767442	m3	86	Gens	181.159885193831	Median	5	3
0.790697674418605	0.116279069767442	m4	86	Gens	211.258278326946	Median	5	3
0.465116279069767	0.116279069767442	m5	86	Gens	183.759318228796	Median	5	3
0.744186046511628	0.116279069767442	m6	86	Gens	218.034013502587	Median	5	3
0.674418604651163	0.116279069767442	m7	86	Gens	191.259833070193	Median	5	3
0.933333333333333	0.2	m1	86	Habitat	82.772588748887	Minimum	3	3
0.933333333333333	0.2	m2	86	Habitat	74.7725887468111	Minimum	3	3
0.666666666666667	0.2	m3	86	Habitat	66.7285250220051	Minimum	3	3
0.866666666666667	0.2	m4	86	Habitat	78.591673789439	Minimum	3	3
0.6	0.2	m5	86	Habitat	63.423657259176	Minimum	3	3
0.866666666666667	0.2	m6	86	Habitat	77.5451774792274	Minimum	3	3
0.8	0.2	m7	86	Habitat	65.3642625142394	Minimum	3	3
0.8	0.1	m1	86	Gens	232.635532436061	Minimum	3	3
0.8	0.1	m2	86	Gens	197.820471670692	Minimum	3	3
0.566666666666667	0.1	m3	86	Gens	154.051702127452	Minimum	3	3
0.766666666666667	0.1	m4	86	Gens	200.454617512798	Minimum	3	3
0.433333333333333	0.1	m5	86	Gens	156.321783977401	Minimum	3	3
0.666666666666667	0.1	m6	86	Gens	193.178072287525	Minimum	3	3
0.6	0.1	m7	86	Gens	162.182096732845	Minimum	3	3
0.903225806451613	0.338709677419355	m1	86	Habitat	116.535052405487	Median	21.5	5
0.887096774193548	0.338709677419355	m2	86	Habitat	107.307641142082	Median	21.5	5
0.758064516129032	0.338709677419355	m3	86	Habitat	113.484342048564	Median	21.5	5
0.854838709677419	0.338709677419355	m4	86	Habitat	102.701475371501	Median	21.5	5
0.548387096774194	0.338709677419355	m5	86	Habitat	136.397950745546	Median	21.5	5
0.790322580645161	0.338709677419355	m6	86	Habitat	111.829140722508	Median	21.5	5
0.774193548387097	0.338709677419355	m7	86	Habitat	106.645388324434	Median	21.5	5
0.909090909090909	0.204545454545455	m1	86	Gens	115.839691328558	Median	9	5
0.909090909090909	0.204545454545455	m2	86	Gens	107.736234413538	Median	9	5
0.727272727272727	0.204545454545455	m3	86	Gens	93.2211052939032	Median	9	5
0.818181818181818	0.204545454545455	m4	86	Gens	100.865376425633	Median	9	5
0.545454545454545	0.204545454545455	m5	86	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	86	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	86	Gens	94.4606700841849	Median	9	5
0.875	0.25	m1	86	Habitat	59.2287979068974	Minimum	6	5
0.875	0.25	m2	86	Habitat	53.2287979252619	Minimum	6	5
0.666666666666667	0.25	m3	86	Habitat	58.5439264946622	Minimum	6	5
0.875	0.25	m4	86	Habitat	59.2287979094771	Minimum	6	5
0.666666666666667	0.25	m5	86	Habitat	60.0957662643754	Minimum	6	5
0.833333333333333	0.25	m6	86	Habitat	52.6355324202474	Minimum	6	5
0.75	0.25	m7	86	Habitat	51.8138097642279	Minimum	6	5
0.866666666666667	0.166666666666667	m1	86	Gens	104.059399555191	Minimum	5	5
0.866666666666667	0.166666666666667	m2	86	Gens	95.0836930808115	Minimum	5	5
0.733333333333333	0.166666666666667	m3	86	Gens	77.908251495232	Minimum	5	5
0.8	0.166666666666667	m4	86	Gens	90.593060474553	Minimum	5	5
0.533333333333333	0.166666666666667	m5	86	Gens	93.5514292283298	Minimum	5	5
0.866666666666667	0.166666666666667	m6	86	Gens	94.9674480529134	Minimum	5	5
0.866666666666667	0.166666666666667	m7	86	Gens	85.9917464002732	Minimum	5	5
0.882352941176471	0.274509803921569	m1	87	Habitat	138.902778110264	Median	14	2
0.882352941176471	0.274509803921569	m2	87	Habitat	122.902778166791	Median	14	2
0.666666666666667	0.274509803921569	m3	87	Habitat	127.183308715183	Median	14	2
0.862745098039216	0.274509803921569	m4	87	Habitat	116.910826649895	Median	14	2
0.549019607843137	0.274509803921569	m5	87	Habitat	132.111521072224	Median	14	2
0.803921568627451	0.274509803921569	m6	87	Habitat	112.163239510228	Median	14	2
0.784313725490196	0.274509803921569	m7	87	Habitat	100.433463602296	Median	14	2
0.842105263157895	0.0789473684210526	m1	87	Gens	382.361624890581	Median	3.5	2
0.842105263157895	0.0789473684210526	m2	87	Gens	356.361624892111	Median	3.5	2
0.447368421052632	0.0789473684210526	m3	87	Gens	237.077276556679	Median	3.5	2
0.736842105263158	0.0789473684210526	m4	87	Gens	293.914851002834	Median	3.5	2
0.368421052631579	0.0789473684210526	m5	87	Gens	227.648581848906	Median	3.5	2
0.552631578947368	0.0789473684210526	m6	87	Gens	288.060576419786	Median	3.5	2
0.5	0.0789473684210526	m7	87	Gens	269.331846204916	Median	3.5	2
0.866666666666667	0.2	m1	87	Habitat	70.5916737905032	Minimum	3	2
0.866666666666667	0.2	m2	87	Habitat	62.5916737661258	Minimum	3	2
0.533333333333333	0.2	m3	87	Habitat	57.5166498027046	Minimum	3	2
0.8	0.2	m4	87	Habitat	66.410758842367	Minimum	3	2
0.666666666666667	0.2	m5	87	Habitat	58.7285250087763	Minimum	3	2
0.866666666666667	0.2	m6	87	Habitat	70.5916737812452	Minimum	3	2
0.733333333333333	0.2	m7	87	Habitat	61.3217904841057	Minimum	3	2
0.857142857142857	0.0714285714285714	m1	87	Gens	325.18334759015	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	87	Gens	325.183347548535	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	87	Gens	216.004660644297	Minimum	2	2
0.785714285714286	0.0714285714285714	m4	87	Gens	255.501113798831	Minimum	2	2
0.357142857142857	0.0714285714285714	m5	87	Gens	202.600763241018	Minimum	2	2
0.571428571428571	0.0714285714285714	m6	87	Gens	244.548996645955	Minimum	2	2
0.5	0.0714285714285714	m7	87	Gens	226.18716672574	Minimum	2	2
0.862745098039216	0.274509803921569	m1	87	Habitat	147.265169018467	Median	14	3
0.862745098039216	0.274509803921569	m2	87	Habitat	132.450108249155	Median	14	3
0.666666666666667	0.274509803921569	m3	87	Habitat	127.961482809871	Median	14	3
0.803921568627451	0.274509803921569	m4	87	Habitat	127.40202033683	Median	14	3
0.549019607843137	0.274509803921569	m5	87	Habitat	134.94856027482	Median	14	3
0.784313725490196	0.274509803921569	m6	87	Habitat	129.168993193515	Median	14	3
0.764705882352941	0.274509803921569	m7	87	Habitat	119.054760299679	Median	14	3
0.837209302325581	0.116279069767442	m1	87	Gens	274.377160977718	Median	5	3
0.837209302325581	0.116279069767442	m2	87	Gens	239.401459298791	Median	5	3
0.581395348837209	0.116279069767442	m3	87	Gens	195.934436934897	Median	5	3
0.790697674418605	0.116279069767442	m4	87	Gens	226.910826701202	Median	5	3
0.465116279069767	0.116279069767442	m5	87	Gens	180.226250738898	Median	5	3
0.744186046511628	0.116279069767442	m6	87	Gens	219.276960800684	Median	5	3
0.674418604651163	0.116279069767442	m7	87	Gens	191.25983308223	Median	5	3
0.866666666666667	0.2	m1	87	Habitat	87.6381700579525	Minimum	3	3
0.866666666666667	0.2	m2	87	Habitat	80.3177662456158	Minimum	3	3
0.6	0.2	m3	87	Habitat	70.6860530391861	Minimum	3	3
0.8	0.2	m4	87	Habitat	82.4107588171651	Minimum	3	3
0.6	0.2	m5	87	Habitat	65.5166498200188	Minimum	3	3
0.8	0.2	m6	87	Habitat	74.4107588075369	Minimum	3	3
0.733333333333333	0.2	m7	87	Habitat	61.862943685274	Minimum	3	3
0.833333333333333	0.1	m1	87	Gens	249.955936280785	Minimum	3	3
0.833333333333333	0.1	m2	87	Gens	214.635532469132	Minimum	3	3
0.533333333333333	0.1	m3	87	Gens	157.981107696589	Minimum	3	3
0.766666666666667	0.1	m4	87	Gens	202.180709921146	Minimum	3	3
0.433333333333333	0.1	m5	87	Gens	156.321783567679	Minimum	3	3
0.7	0.1	m6	87	Gens	209.451979928211	Minimum	3	3
0.633333333333333	0.1	m7	87	Gens	177.950661969358	Minimum	3	3
0.870967741935484	0.338709677419355	m1	87	Habitat	122.252985765669	Median	21.5	5
0.870967741935484	0.338709677419355	m2	87	Habitat	116.252985807088	Median	21.5	5
0.725806451612903	0.338709677419355	m3	87	Habitat	117.255213276922	Median	21.5	5
0.838709677419355	0.338709677419355	m4	87	Habitat	107.909638150435	Median	21.5	5
0.516129032258065	0.338709677419355	m5	87	Habitat	142.770667471589	Median	21.5	5
0.741935483870968	0.338709677419355	m6	87	Habitat	121.678560630288	Median	21.5	5
0.741935483870968	0.338709677419355	m7	87	Habitat	120.497834004906	Median	21.5	5
0.909090909090909	0.204545454545455	m1	87	Gens	115.589036133287	Median	9	5
0.909090909090909	0.204545454545455	m2	87	Gens	107.485577778273	Median	9	5
0.727272727272727	0.204545454545455	m3	87	Gens	91.3088182620393	Median	9	5
0.818181818181818	0.204545454545455	m4	87	Gens	100.009635406348	Median	9	5
0.545454545454545	0.204545454545455	m5	87	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	87	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	87	Gens	94.4606700841849	Median	9	5
0.958333333333333	0.25	m1	87	Habitat	65.406734535002	Minimum	6	5
0.958333333333333	0.25	m2	87	Habitat	59.4067345488803	Minimum	6	5
0.75	0.25	m3	87	Habitat	53.2272062176263	Minimum	6	5
0.958333333333333	0.25	m4	87	Habitat	59.4067345420067	Minimum	6	5
0.708333333333333	0.25	m5	87	Habitat	58.4276817167077	Minimum	6	5
0.916666666666667	0.25	m6	87	Habitat	59.1483630461281	Minimum	6	5
0.833333333333333	0.25	m7	87	Habitat	58.8639896872163	Minimum	6	5
0.866666666666667	0.166666666666667	m1	87	Gens	104.564741032741	Minimum	5	5
0.866666666666667	0.166666666666667	m2	87	Gens	104.564737793673	Minimum	5	5
0.7	0.166666666666667	m3	87	Gens	80.61449226403	Minimum	5	5
0.8	0.166666666666667	m4	87	Gens	91.5011137431686	Minimum	5	5
0.533333333333333	0.166666666666667	m5	87	Gens	93.5514294497959	Minimum	5	5
0.833333333333333	0.166666666666667	m6	87	Gens	90.3741826345428	Minimum	5	5
0.833333333333333	0.166666666666667	m7	87	Gens	90.3741826239135	Minimum	5	5
0.862745098039216	0.274509803921569	m1	88	Habitat	140.405483550935	Median	14	2
0.862745098039216	0.274509803921569	m2	88	Habitat	126.131575992531	Median	14	2
0.666666666666667	0.274509803921569	m3	88	Habitat	130.094340352899	Median	14	2
0.823529411764706	0.274509803921569	m4	88	Habitat	130.438876509828	Median	14	2
0.549019607843137	0.274509803921569	m5	88	Habitat	136.887088026651	Median	14	2
0.784313725490196	0.274509803921569	m6	88	Habitat	119.793298729286	Median	14	2
0.784313725490196	0.274509803921569	m7	88	Habitat	108.071633618545	Median	14	2
0.789473684210526	0.0789473684210526	m1	88	Gens	413.227206183806	Median	3.5	2
0.789473684210526	0.0789473684210526	m2	88	Gens	362.41214550914	Median	3.5	2
0.473684210526316	0.0789473684210526	m3	88	Gens	260.232644294155	Median	3.5	2
0.710526315789474	0.0789473684210526	m4	88	Gens	323.09014993456	Median	3.5	2
0.342105263157895	0.0789473684210526	m5	88	Gens	235.523068228506	Median	3.5	2
0.552631578947368	0.0789473684210526	m6	88	Gens	287.725682339076	Median	3.5	2
0.5	0.0789473684210526	m7	88	Gens	244.181891579652	Median	3.5	2
1	0.2	m1	88	Habitat	88.0001288282165	Minimum	3	2
1	0.2	m2	88	Habitat	72.0001243296517	Minimum	3	2
0.733333333333333	0.2	m3	88	Habitat	62.9094399926461	Minimum	3	2
0.933333333333333	0.2	m4	88	Habitat	82.7725887472388	Minimum	3	2
0.6	0.2	m5	88	Habitat	60.6510685573223	Minimum	3	2
0.933333333333333	0.2	m6	88	Habitat	75.8190850320323	Minimum	3	2
0.866666666666667	0.2	m7	88	Habitat	61.5451774754451	Minimum	3	2
0.785714285714286	0.0714285714285714	m1	88	Gens	355.682028774825	Minimum	2	2
0.785714285714286	0.0714285714285714	m2	88	Gens	330.728525100398	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	88	Gens	216.996952170266	Minimum	2	2
0.678571428571429	0.0714285714285714	m4	88	Gens	265.544972442722	Minimum	2	2
0.321428571428571	0.0714285714285714	m5	88	Gens	210.068482650789	Minimum	2	2
0.571428571428571	0.0714285714285714	m6	88	Gens	271.595493006371	Minimum	2	2
0.5	0.0714285714285714	m7	88	Gens	228.280160960866	Minimum	2	2
0.843137254901961	0.274509803921569	m1	88	Habitat	147.184734244135	Median	14	3
0.843137254901961	0.274509803921569	m2	88	Habitat	133.451979928368	Median	14	3
0.627450980392157	0.274509803921569	m3	88	Habitat	131.195040627467	Median	14	3
0.803921568627451	0.274509803921569	m4	88	Habitat	125.032141890277	Median	14	3
0.509803921568627	0.274509803921569	m5	88	Habitat	141.012944378433	Median	14	3
0.725490196078431	0.274509803921569	m6	88	Habitat	125.699372070441	Median	14	3
0.725490196078431	0.274509803921569	m7	88	Habitat	115.158418808448	Median	14	3
0.837209302325581	0.116279069767442	m1	88	Gens	273.639556771457	Median	5	3
0.837209302325581	0.116279069767442	m2	88	Gens	238.882504080582	Median	5	3
0.558139534883721	0.116279069767442	m3	88	Gens	181.159885193831	Median	5	3
0.790697674418605	0.116279069767442	m4	88	Gens	211.258278277422	Median	5	3
0.465116279069767	0.116279069767442	m5	88	Gens	183.75931851488	Median	5	3
0.720930232558139	0.116279069767442	m6	88	Gens	224.312991256892	Median	5	3
0.651162790697674	0.116279069767442	m7	88	Gens	196.514512391908	Median	5	3
0.866666666666667	0.2	m1	88	Habitat	70.7301167254753	Minimum	3	3
0.866666666666667	0.2	m2	88	Habitat	62.7301167080713	Minimum	3	3
0.733333333333333	0.2	m3	88	Habitat	55.0478829865708	Minimum	3	3
0.866666666666667	0.2	m4	88	Habitat	70.7301167183683	Minimum	3	3
0.666666666666667	0.2	m5	88	Habitat	53.6395567157898	Minimum	3	3
0.733333333333333	0.2	m6	88	Habitat	62.9094399812571	Minimum	3	3
0.733333333333333	0.2	m7	88	Habitat	54.9094399777642	Minimum	3	3
0.833333333333333	0.1	m1	88	Gens	247.862943724269	Minimum	3	3
0.833333333333333	0.1	m2	88	Gens	213.047882948555	Minimum	3	3
0.533333333333333	0.1	m3	88	Gens	157.981107696589	Minimum	3	3
0.8	0.1	m4	88	Gens	198.866967954643	Minimum	3	3
0.466666666666667	0.1	m5	88	Gens	150.455799455317	Minimum	3	3
0.7	0.1	m6	88	Gens	206.6793910958	Minimum	3	3
0.633333333333333	0.1	m7	88	Gens	175.683416872369	Minimum	3	3
0.854838709677419	0.338709677419355	m1	88	Habitat	110.03038051446	Median	21.5	5
0.854838709677419	0.338709677419355	m2	88	Habitat	104.030380536919	Median	21.5	5
0.709677419354839	0.338709677419355	m3	88	Habitat	117.423497938373	Median	21.5	5
0.838709677419355	0.338709677419355	m4	88	Habitat	107.849465540981	Median	21.5	5
0.548387096774194	0.338709677419355	m5	88	Habitat	137.233566367299	Median	21.5	5
0.774193548387097	0.338709677419355	m6	88	Habitat	107.831944479129	Median	21.5	5
0.758064516129032	0.338709677419355	m7	88	Habitat	108.186821198703	Median	21.5	5
0.909090909090909	0.204545454545455	m1	88	Gens	125.589036159992	Median	9	5
0.909090909090909	0.204545454545455	m2	88	Gens	117.485578267709	Median	9	5
0.727272727272727	0.204545454545455	m3	88	Gens	101.30881814612	Median	9	5
0.818181818181818	0.204545454545455	m4	88	Gens	110.00963539114	Median	9	5
0.545454545454545	0.204545454545455	m5	88	Gens	119.750714583542	Median	9	5
0.886363636363636	0.204545454545455	m6	88	Gens	102.564033785205	Median	9	5
0.886363636363636	0.204545454545455	m7	88	Gens	94.4606700841849	Median	9	5
0.875	0.25	m1	88	Habitat	82.0438586973993	Minimum	6	5
0.875	0.25	m2	88	Habitat	76.043858653106	Minimum	6	5
0.583333333333333	0.25	m3	88	Habitat	70.5140121936604	Minimum	6	5
0.791666666666667	0.25	m4	88	Habitat	76.6355324204247	Minimum	6	5
0.583333333333333	0.25	m5	88	Habitat	70.755289198961	Minimum	6	5
0.75	0.25	m6	88	Habitat	71.8709922235107	Minimum	6	5
0.708333333333333	0.25	m7	88	Habitat	70.4276814863478	Minimum	6	5
0.9	0.166666666666667	m1	88	Gens	121.228797902922	Minimum	5	5
0.866666666666667	0.166666666666667	m2	88	Gens	114.059394763176	Minimum	5	5
0.733333333333333	0.166666666666667	m3	88	Gens	87.9082515159261	Minimum	5	5
0.8	0.166666666666667	m4	88	Gens	101.697564822444	Minimum	5	5
0.533333333333333	0.166666666666667	m5	88	Gens	98.5953184357434	Minimum	5	5
0.866666666666667	0.166666666666667	m6	88	Gens	97.5435858178054	Minimum	5	5
0.833333333333333	0.166666666666667	m7	88	Gens	90.3741826239135	Minimum	5	5
0.882352941176471	0.274509803921569	m1	89	Habitat	134.766487992064	Median	14	2
0.882352941176471	0.274509803921569	m2	89	Habitat	119.446084039176	Median	14	2
0.666666666666667	0.274509803921569	m3	89	Habitat	126.598486683627	Median	14	2
0.843137254901961	0.274509803921569	m4	89	Habitat	120.86455066459	Median	14	2
0.549019607843137	0.274509803921569	m5	89	Habitat	132.197222776616	Median	14	2
0.803921568627451	0.274509803921569	m6	89	Habitat	116.670311897149	Median	14	2
0.784313725490196	0.274509803921569	m7	89	Habitat	106.050735959665	Median	14	2
0.815789473684211	0.0789473684210526	m1	89	Gens	413.227206244006	Median	3.5	2
0.815789473684211	0.0789473684210526	m2	89	Gens	361.906802343137	Median	3.5	2
0.447368421052632	0.0789473684210526	m3	89	Gens	238.344119080625	Median	3.5	2
0.710526315789474	0.0789473684210526	m4	89	Gens	299.321585564479	Median	3.5	2
0.342105263157895	0.0789473684210526	m5	89	Gens	235.523069952328	Median	3.5	2
0.578947368421053	0.0789473684210526	m6	89	Gens	311.999589933761	Median	3.5	2
0.526315789473684	0.0789473684210526	m7	89	Gens	267.950456071549	Median	3.5	2
1	0.2	m1	89	Habitat	88.0001385203588	Minimum	3	2
1	0.2	m2	89	Habitat	80.0001052720509	Minimum	3	2
0.666666666666667	0.2	m3	89	Habitat	68.4546175382856	Minimum	3	2
0.933333333333333	0.2	m4	89	Habitat	83.8190850308969	Minimum	3	2
0.6	0.2	m5	89	Habitat	62.860306142746	Minimum	3	2
0.866666666666667	0.2	m6	89	Habitat	70.5916737736176	Minimum	3	2
0.866666666666667	0.2	m7	89	Habitat	55.6381700765061	Minimum	3	2
0.857142857142857	0.0714285714285714	m1	89	Gens	377.862943706817	Minimum	2	2
0.857142857142857	0.0714285714285714	m2	89	Gens	351.862943729824	Minimum	2	2
0.428571428571429	0.0714285714285714	m3	89	Gens	216.004660644297	Minimum	2	2
0.678571428571429	0.0714285714285714	m4	89	Gens	265.003819289837	Minimum	2	2
0.321428571428571	0.0714285714285714	m5	89	Gens	206.27329299836	Minimum	2	2
0.607142857142857	0.0714285714285714	m6	89	Gens	292.729912986818	Minimum	2	2
