Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECO2	ECO2	3	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO3	ECO2	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO4	ECO2	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO1	ECO3	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO2	ECO3	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO3	ECO3	3	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO4	ECO3	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO1	ECO4	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO2	ECO4	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO3	ECO4	0	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO4	ECO4	3	m6	78	Egg	3	2	0.906445561941252	0.665947803822612	0.715642857142857	0.260783215611723
ECO1	ECO1	2	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO2	ECO1	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO3	ECO1	1	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO4	ECO1	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO1	ECO2	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO2	ECO2	3	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO3	ECO2	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO4	ECO2	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO1	ECO3	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO2	ECO3	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO3	ECO3	3	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO4	ECO3	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO1	ECO4	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO2	ECO4	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO3	ECO4	0	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO4	ECO4	3	m7	78	Egg	3	2	0.916982677902622	0.679956246675248	0.749166666666667	0.264228914375242
ECO1	ECO1	3	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO2	ECO1	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO3	ECO1	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO4	ECO1	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO1	ECO2	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO2	ECO2	2	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO3	ECO2	1	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO4	ECO2	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO1	ECO3	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO2	ECO3	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO3	ECO3	3	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO4	ECO3	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO1	ECO4	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO2	ECO4	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO3	ECO4	0	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO4	ECO4	3	m1	79	Egg	3	2	0.819571078431373	1.18194438532285	0.507119047619048	0.277743039468749
ECO1	ECO1	2	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO2	ECO1	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO3	ECO1	1	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO4	ECO1	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO1	ECO2	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO2	ECO2	2	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO3	ECO2	1	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO4	ECO2	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO1	ECO3	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO2	ECO3	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO3	ECO3	3	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO4	ECO3	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO1	ECO4	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO2	ECO4	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO3	ECO4	0	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO4	ECO4	3	m2	79	Egg	3	2	0.714188762626263	1.35674834460058	0.463261904761905	0.227702536959365
ECO1	ECO1	2	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO2	ECO1	1	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO3	ECO1	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO4	ECO1	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO1	ECO2	1	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO2	ECO2	2	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO3	ECO2	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO4	ECO2	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO1	ECO3	2	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO2	ECO3	1	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO3	ECO3	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO4	ECO3	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO1	ECO4	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO2	ECO4	1	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO3	ECO4	0	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO4	ECO4	2	m3	79	Egg	3	2	0.54165469348659	1.78909143001486	0.219166666666667	0.173146347602226
ECO1	ECO1	1	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO2	ECO1	1	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO3	ECO1	1	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO4	ECO1	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO1	ECO2	1	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO2	ECO2	2	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO3	ECO2	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO4	ECO2	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO1	ECO3	2	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO2	ECO3	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO3	ECO3	1	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO4	ECO3	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO1	ECO4	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO2	ECO4	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO3	ECO4	0	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO4	ECO4	3	m4	79	Egg	3	2	0.632646604938272	1.62432476520513	0.241095238095238	0.175520553410048
ECO1	ECO1	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO2	ECO1	3	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO3	ECO1	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO4	ECO1	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO1	ECO2	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO2	ECO2	3	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO3	ECO2	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO4	ECO2	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO1	ECO3	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO2	ECO3	2	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO3	ECO3	1	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO4	ECO3	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO1	ECO4	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO2	ECO4	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO3	ECO4	0	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO4	ECO4	3	m5	79	Egg	3	2	0.676143292682927	1.40023735772276	0.321285714285714	0.201094095046684
ECO1	ECO1	2	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO2	ECO1	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO3	ECO1	1	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO4	ECO1	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO1	ECO2	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO2	ECO2	2	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO3	ECO2	1	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO4	ECO2	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO1	ECO3	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO2	ECO3	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO3	ECO3	3	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO4	ECO3	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO1	ECO4	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO2	ECO4	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO3	ECO4	0	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO4	ECO4	3	m6	79	Egg	3	2	0.868289728682171	0.994504419035039	0.579333333333333	0.278827511456063
ECO1	ECO1	2	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO2	ECO1	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO3	ECO1	1	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO4	ECO1	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO1	ECO2	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO2	ECO2	2	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO3	ECO2	1	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO4	ECO2	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO1	ECO3	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO2	ECO3	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO3	ECO3	3	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO4	ECO3	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO1	ECO4	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO2	ECO4	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO3	ECO4	0	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO4	ECO4	3	m7	79	Egg	3	2	0.81546160130719	1.11101627045342	0.531904761904762	0.262255875538251
ECO1	ECO1	3	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO2	ECO1	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO3	ECO1	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO4	ECO1	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO1	ECO2	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO2	ECO2	2	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO3	ECO2	1	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO4	ECO2	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO1	ECO3	1	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO2	ECO3	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO3	ECO3	2	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO4	ECO3	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO1	ECO4	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO2	ECO4	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO3	ECO4	0	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO4	ECO4	3	m1	80	Egg	3	2	0.69296568627451	1.37671347703532	0.375166666666667	0.25190068723399
ECO1	ECO1	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO2	ECO1	1	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO3	ECO1	2	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO4	ECO1	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO1	ECO2	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO2	ECO2	2	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO3	ECO2	1	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO4	ECO2	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO1	ECO3	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO2	ECO3	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO3	ECO3	3	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO4	ECO3	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO1	ECO4	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO2	ECO4	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO3	ECO4	0	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO4	ECO4	3	m2	80	Egg	3	2	0.719005187416332	1.37113767640779	0.400047619047619	0.202820866983462
ECO1	ECO1	1	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO2	ECO1	2	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO3	ECO1	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO4	ECO1	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO1	ECO2	2	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO2	ECO2	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO3	ECO2	1	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO4	ECO2	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO1	ECO3	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO2	ECO3	3	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO3	ECO3	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO4	ECO3	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO1	ECO4	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO2	ECO4	1	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO3	ECO4	0	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO4	ECO4	2	m3	80	Egg	3	2	0.495727996254682	1.79365205713867	0.175452380952381	0.157422716019056
ECO1	ECO1	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO2	ECO1	3	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO3	ECO1	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO4	ECO1	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO1	ECO2	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO2	ECO2	3	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO3	ECO2	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO4	ECO2	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO1	ECO3	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO2	ECO3	2	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO3	ECO3	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO4	ECO3	1	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO1	ECO4	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO2	ECO4	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO3	ECO4	0	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO4	ECO4	3	m4	80	Egg	3	2	0.533121612466125	1.8396058748519	0.173595238095238	0.157194991497605
ECO1	ECO1	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO2	ECO1	3	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO3	ECO1	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO4	ECO1	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO1	ECO2	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO2	ECO2	3	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO3	ECO2	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO4	ECO2	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO1	ECO3	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO2	ECO3	2	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO3	ECO3	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO4	ECO3	1	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO1	ECO4	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO2	ECO4	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO3	ECO4	0	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO4	ECO4	3	m5	80	Egg	3	2	0.676955619412516	1.56151352048199	0.277595238095238	0.170923476610153
ECO1	ECO1	3	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO2	ECO1	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO3	ECO1	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO4	ECO1	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO1	ECO2	1	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO2	ECO2	2	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO3	ECO2	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO4	ECO2	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO1	ECO3	2	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO2	ECO3	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO3	ECO3	1	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO4	ECO3	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO1	ECO4	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO2	ECO4	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO3	ECO4	0	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO4	ECO4	3	m6	80	Egg	3	2	0.833862241602067	1.05693181533814	0.492107142857143	0.226102021576792
ECO1	ECO1	1	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO2	ECO1	0	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO3	ECO1	2	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO4	ECO1	0	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO1	ECO2	0	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO2	ECO2	2	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO3	ECO2	1	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO4	ECO2	0	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
ECO1	ECO3	0	m7	80	Egg	3	2	0.804740168539326	1.10933912280448	0.473083333333333	0.227472248279595
