ID	Contributor	Contributor_ID	SRA_Biosample	SRA_Accessions	Already_Released_SRA	Analysis_PopulationGenetics	Analysis_SNAPP	Analysis_GensAssociations	Analysis_GeneHunt	IDNum	Egg	EggCol	EggShape	EggOrder	HostParents	HostParentShort	HostCommon	Species	Species_Latin	Shape	SpeciesShort	Sex	Age	Source	Latitude	Longitude	CountryFull	HostColor	HostShape	Sampling_Year	GeographicGroup	GeoOrder	GeoShape	GeoColor	Haplogroup	HaplogroupColor	Habitat	AncestryA5	AncestryColor	MeanCoverage	MedianCoverage	Coverage_mtDNA	Coverage_Ratio_mtDNAAutosomes	Raw_Reads_M	Mapped_Reads_M	Percent_Reads_Mapped	Raw_Bases_Gb	Mapped_Bases_Gb	Bases_Mapped_Percent
402_CO_PLW_RUS_F	Swetlana Meshcheryagina	1397	SAMN18559848	SRR14117564	Migration	1	1	1	1	402	ECO4	#999999	23	15	Phylloscopus proregulus	Ph. proregulus	Pallas's Leaf Warbler	Oriental cuckoo	C. optatus	24	CO	F	Adult	Muscle	52.38333	143.1333	Russia	#FDE725FF	24	2003	GCO6	20	21	#2171B5	MCO4	#CAB2D6	NA	ACO4	#6A51A3	10.85	10	3566.42	388.4989107	116.025622	114.69589	0.988539325	17.4038433	17.02992058	0.978514934
403_CO_PLW_RUS_F	Swetlana Meshcheryagina	3721	SAMN18559849	SRR14117563	Migration	1	1	1	1	403	ECO4	#999999	23	15	Phylloscopus proregulus	Ph. proregulus	Pallas's Leaf Warbler	Oriental cuckoo	C. optatus	24	CO	F	Adult	Muscle	43.56667	131.5	Russia	#FDE725FF	24	2018	GCO5	19	25	#4292C6	MCO4	#CAB2D6	NA	ACO1	#F2F0F7	6.38	6	4597.5	829.8736462	59.716468	59.248804	0.992168592	8.9574702	8.869050625	0.990128957
405_CO_ACW_RUS_F	Swetlana Meshcheryagina	Co-052	SAMN18559851	SRR14117560	Migration	1	1	1	1	405	ECO3	 #AA4499 	22	14	Phylloscopus borealis	Ph. borealis	Arctic Warbler	Oriental cuckoo	C. optatus	24	CO	F	Young	Embryo	62.28333	88.96667	Russia	#440154FF	24	2020	GCO3	17	23	#9ECAE1	MCO4	#CAB2D6	NA	ACO5	#4A1486	12.85	12	1340.51	113.4103215	132.567802	131.616102	0.992821032	19.8851703	19.67009037	0.989183903
001_CB_ORW_CHN_F	Frode Fossøy & Bård Stokke	2	SAMN14427322	SRR11394237,SRR11394226,SRR11394295	Relatedness	0	0	0	0	001	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	47.5166	124.6166	China	NA	NA	2008	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	15.02	15	233.27	15.58249833	181.05662	177.362982	0.979599542	18.28671862	17.90758822	0.979267445
002_CB_ORW_CHN_M	Frode Fossøy & Bård Stokke	36	SAMN14427323	SRR11394284,SRR11394213,SRR11394202	Relatedness	0	0	0	0	002	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	47.5166	124.6166	China	NA	NA	2008	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	17.23	17	89.05	5.189393939	207.26379	203.572972	0.982192654	20.93364279	20.55213264	0.981775262
003_CB_ATP_CHN_M	Frode Fossøy & Bård Stokke	607	SAMN14427324	SRR11394300,SRR11394250,SRR11394199	Relatedness	0	0	0	0	003	ECC1	NA	NA	NA	Sinosuthora alphonsiana	Su. alphonsiana	Ashy-throated Parrotbill	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	28.1	107.0333	China	NA	NA	2008	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	14.88	14	24.57	1.663507109	179.807748	176.1055	0.979409964	18.16058255	17.77600397	0.978823445
015_CC_GRW_HUN_F	Frode Fossøy & Bård Stokke	155_GRW_HUN07_241	SAMN14427336	SRR11394230,SRR11394229,SRR11394228	Relatedness	0	0	0	0	015	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.12	19.1	Hungary	NA	NA	2007	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	17.88	18	203.41	11.41470258	218.291242	211.734544	0.969963532	22.04741544	21.37959152	0.96970965
019_CC_GRW_HUN_F	Frode Fossøy & Bård Stokke	171_GRW_HUN06_656	SAMN14427340	SRR11394297,SRR11394296,SRR11394294	Relatedness	0	0	0	0	019	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.12	19.1	Hungary	NA	NA	2006	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	9.28	9	108.79	11.76108108	112.798036	109.453564	0.970349909	11.39260164	11.05070865	0.969989911
020_CC_GRW_HUN_F	Frode Fossøy & Bård Stokke	173_GRW_HUN06_814	SAMN14427341	SRR11394293,SRR11394292,SRR11394291	Relatedness	0	0	0	0	020	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.12	19.1	Hungary	NA	NA	2006	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	17.03	17	148.96	8.7675103	208.412344	201.537312	0.967012357	21.04964674	20.35035453	0.96677891
021_CC_RED_FIN_F	Frode Fossøy & Bård Stokke	176_RED_FIN06_p7	SAMN14427342	SRR11394290,SRR11394289,SRR11394288	Relatedness	0	0	0	0	021	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	61.42	28.53	Finland	NA	NA	2006	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	15.75	16	62.81	4.000636943	190.257602	186.359308	0.979510443	19.2160178	18.81641409	0.979204656
025_CC_RED_FIN_F	Frode Fossøy & Bård Stokke	189_RED_FIN06_H46	SAMN14427346	SRR11394217,SRR11394216,SRR11394215	Relatedness	0	0	0	0	025	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	61.42	28.53	Finland	NA	NA	2006	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	19.26	20	63.85	3.327253778	232.45582	227.237708	0.977552242	23.47803782	22.944024	0.977254751
026_CC_RED_FIN_F	Frode Fossøy & Bård Stokke	190_RED_FIN06_vanhavas	SAMN14427347	SRR11394214,SRR11394212,SRR11394211	Relatedness	0	0	0	0	026	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	61.42	28.53	Finland	NA	NA	2006	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	13.58	14	77.73	5.740768095	164.216566	160.66085	0.978347398	16.58587317	16.22176531	0.97804711
027_CC_BRA_FIN_M	Frode Fossøy & Bård Stokke	191_BRA_FIN06_29	SAMN14427348	SRR11394210,SRR11394209,SRR11394208	Relatedness	0	0	0	0	027	ECC3	NA	NA	NA	Fringilla montifringilla	F. montifringilla	Brambling	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	67.65	24.9	Finland	NA	NA	2006	GCC5	NA	NA	NA	MCC6	NA	NA	NA	NA	13.46	13	66.98	4.994780015	163.184864	159.30663	0.976234107	16.48167126	16.08222125	0.975763986
040_CC_ERW_DNK_M	Frode Fossøy & Bård Stokke	314_RW_DEN_094	SAMN14427361	SRR11394197,SRR11394196,SRR11394195	Relatedness	0	0	0	0	040	ECC7	NA	NA	NA	Acrocephalus scirpaceus	A. scirpaceus	Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	55.943159	11.590266	Denmark	NA	NA	2010	GCC3	NA	NA	NA	MCC7	NA	NA	NA	NA	16.54	16	72.96	4.432563791	200.78269	195.286012	0.972623746	20.27905169	19.71462118	0.972166819
054_CC_RED_FIN_F	Frode Fossøy & Bård Stokke	084_RED_FIN07_Loukkola II	SAMN14427373	SRR11394168,SRR11531702	Relatedness	0	0	0	0	054	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	17.5	15	69.7	4.102413184	182.03093	180.207676	0.989983823	27.3046395	26.98529037	0.988304217
072_CC_MSH_BGR_F	Frode Fossøy & Bård Stokke	001_MW_BUL05_MW1	SAMN14589833	SRR11531731	Relatedness	0	0	0	0	072	NA	NA	NA	NA	Acrocephalus palustris	A. palustris	Marsh Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	43.788364	23.45133	Bulgaria	NA	NA	2005	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	15.35	14	207.74	14.38642659	163.372992	162.002776	0.991612959	24.5059488	24.24909518	0.989518724
073_CC_MSH_BGR_M	Frode Fossøy & Bård Stokke	002_MW_BUL05_MW2	SAMN14589834	SRR11531747	Relatedness	0	0	0	0	073	NA	NA	NA	NA	Acrocephalus palustris	A. palustris	Marsh Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	43.788364	23.45133	Bulgaria	NA	NA	2005	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	14.85	13	215.01	14.84875691	152.289222	150.93672	0.991118859	22.8433833	22.60722877	0.989662016
075_CC_MSH_BGR_F	Frode Fossøy & Bård Stokke	004_MW_BUL06_122D	SAMN14589836	SRR11531735	Relatedness	0	0	0	0	075	NA	NA	NA	NA	Acrocephalus palustris	A. palustris	Marsh Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	43.788364	23.45133	Bulgaria	NA	NA	2006	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	15.35	14	166.23	11.39342015	161.561048	159.966358	0.99012949	24.2341572	23.96169226	0.988756987
079_CC_MSH_BGR_F	Frode Fossøy & Bård Stokke	048_MW_BUL07_mw30	SAMN14589840	SRR11531705	Relatedness	0	0	0	0	079	ECC6	NA	NA	NA	Acrocephalus palustris	A. palustris	Marsh Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Tissue	43.788364	23.45133	Bulgaria	NA	NA	2007	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	14.08	13	1193.95	87.5329912	147.653882	146.442732	0.991797371	22.1480823	21.93686648	0.990463472
080_CC_MSH_BGR_M	Frode Fossøy & Bård Stokke	063_MW_BUL07_mw48	SAMN14589841	SRR11531714	Relatedness	0	0	0	0	080	NA	NA	NA	NA	Acrocephalus palustris	A. palustris	Marsh Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	43.788364	23.45133	Bulgaria	NA	NA	2007	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	17.14	16	93.38	5.608408408	178.002208	176.714284	0.992764562	26.7003312	26.47720372	0.991643269
081_CC_ERW_CZE_F	Petr Procházka	GA26265	SAMN14589842	SRR11531733	Relatedness	0	0	0	0	081	NA	NA	NA	NA	Acrocephalus scirpaceus	A. scirpaceus	Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	48.86214897	17.07352001	Czechia	NA	NA	2019	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	15.35	13	205.73	13.71533333	162.683702	161.104164	0.990290742	24.4025553	24.11466386	0.988202406
087_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	188_RED_FIN06_p33	SAMN14589848	SRR11531728	Relatedness	0	0	0	0	087	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2006	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	16.09	14	66.47	4.364412344	164.852888	163.651012	0.992709403	24.7279332	24.52660922	0.991858439
088_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	071_RED_FIN07_Lapink. II	SAMN14589849	SRR11531729	Relatedness	0	0	0	0	088	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	15.43	14	26.8	1.787858572	163.89475	162.619746	0.992220593	24.5842125	24.35569854	0.990704849
089_CC_RED_FIN_F	Frode Fossøy & Bård Stokke	072_RED_FIN07_Lokkio I	SAMN14589850	SRR11531746	Relatedness	0	0	0	0	089	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	15.01	14	50.4	3.519553073	152.515002	151.22825	0.991563112	22.8772503	22.65420789	0.990250471
090_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	073_RED_FIN07_H3	SAMN14589851	SRR11531713	Relatedness	0	0	0	0	090	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	17.36	16	47.47	2.834029851	180.678532	179.184046	0.991728481	27.1017798	26.84353504	0.990471299
091_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	074_RED_FIN07_Lapink. I	SAMN14589852	SRR11531755	Relatedness	0	0	0	0	091	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	14.51	13	51.78	3.703862661	148.603532	147.300164	0.991229226	22.2905298	22.05991342	0.989654065
093_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	085_RED_FIN07_Lapink. IV	SAMN14589854	SRR11531704	Relatedness	0	0	0	0	093	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	14.36	13	78.06	5.607758621	147.679356	146.601996	0.992704735	22.1519034	21.96000398	0.991337114
094_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	086_RED_FIN07_Valk. Lammit. I	SAMN14589855	SRR11531711	Relatedness	0	0	0	0	094	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	17.32	16	59.63	3.568521843	185.418222	184.072424	0.992741824	27.8127333	27.57661804	0.991510534
095_CC_RED_FIN_M	Frode Fossøy & Bård Stokke	087_RED_FIN07_Lokkio II	SAMN14589856	SRR11531741	Relatedness	0	0	0	0	095	ECC1	NA	NA	NA	Phoenicurus phoenicurus	P. phoenicurus	Common Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	61.42	28.53	Finland	NA	NA	2007	GCC5	NA	NA	NA	MCC1	NA	NA	NA	NA	15.2	13	34.92	2.385245902	154.629498	153.410188	0.992114635	23.1944247	22.97393845	0.990493998
097_CC_GRW_HUN_F	Frode Fossøy & Bård Stokke	157_GRW_HUN07_269	SAMN14589858	SRR11531706	Relatedness	0	0	0	0	097	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.12	19.1	Hungary	NA	NA	2007	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	13.97	11	181.79	13.60703593	147.221736	145.231712	0.986482811	22.0832604	21.74671027	0.984759944
101_CC_ERW_SPA_F	Frode Fossøy & Bård Stokke	134_RW_SPA04_13	SAMN14589862	SRR11531744	Relatedness	0	0	0	0	101	NA	NA	NA	NA	Acrocephalus scirpaceus	A. scirpaceus	Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	40.73333	0.78333	Spain	NA	NA	2004	GCC1	NA	NA	NA	MCC7	NA	NA	NA	NA	14.21	11	108.26	8.334103156	152.59456	150.565628	0.986703772	22.889184	22.50922788	0.983400189
103_CC_ERW_SPA_F	Frode Fossøy & Bård Stokke	136_RW_SPA04_39	SAMN14589864	SRR11531753	Relatedness	0	0	0	0	103	NA	NA	NA	NA	Acrocephalus scirpaceus	A. scirpaceus	Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	40.73333	0.78333	Spain	NA	NA	2004	GCC1	NA	NA	NA	MCC7	NA	NA	NA	NA	13.22	8	192.96	18.77042802	148.635864	145.182008	0.97676297	22.2953796	21.3180111	0.956162734
106_CB_ORW_CHN_M	Liang Wei	DT056	SAMN14589867	SRR11531754	Relatedness	0	0	0	0	106	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	31.509501	121.962126	China	NA	NA	2012	GCC14	NA	NA	NA	MCC3	NA	NA	NA	NA	14.71	13	60.39	4.2890625	148.619776	147.519288	0.992595279	22.2929664	22.10237015	0.991450386
107_CB_ORW_CHN_M	Liang Wei	DT068	SAMN14589868	SRR11531703	Relatedness	0	0	0	0	107	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	31.509501	121.962126	China	NA	NA	2012	GCC14	NA	NA	NA	MCC3	NA	NA	NA	NA	14.72	13	36.01	2.548478415	148.092158	146.810366	0.991344633	22.2138237	21.99420168	0.990113272
109_CB_ORW_CHN_M	Liang Wei	DT092	SAMN14589870	SRR11531756	Relatedness	0	0	0	0	109	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	M	Young	Tissue	31.509501	121.962126	China	NA	NA	2012	GCC14	NA	NA	NA	MCC3	NA	NA	NA	NA	14.07	13	509.54	38.05377147	141.779086	140.717306	0.992511025	21.2668629	21.08642191	0.991515392
110_CB_ORW_CHN_F	Liang Wei	DT111	SAMN14589871	SRR11531739	Relatedness	0	0	0	0	110	NA	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	31.509501	121.962126	China	NA	NA	2012	GCC14	NA	NA	NA	MCC3	NA	NA	NA	NA	15.57	15	85.69	5.671078756	157.051684	155.819138	0.992151972	23.5577526	23.34338129	0.99090018
117_CC_UNK_ENG_M	Chris Hewson	128301	SAMN15783695	SRR12426774	Relatedness	0	0	0	0	117	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	52.687015	1.519846	England	NA	NA	2013	GCC2	NA	NA	NA	MCC7	NA	NA	NA	NA	8.73	8	2340.95	295.5744949	134.895172	116.216992	0.861535593	20.2342758	17.39065329	0.859465071
122_CC_UNK_ENG_M	Chris Hewson	179107	SAMN16824930	SRR13078037,SRR13078026	Relatedness	0	0	0	0	122	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	52.39409	0.744067	England	NA	NA	2019	GCC2	NA	NA	NA	MCC7	NA	NA	NA	NA	10.87	8	2251.43	219.6517073	133.44611	121.375306	0.909545479	20.0169165	18.15698152	0.907081844
128_CC_UNK_ENG_M	Chris Hewson	50046	SAMN16824936	SRR13078044,SRR13078043	Relatedness	0	0	0	0	128	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	52.12	0.12	England	NA	NA	2018	GCC2	NA	NA	NA	MCC7	NA	NA	NA	NA	11.7	10	3218.84	300.2649254	132.098684	119.247984	0.90271894	19.8148026	17.82349325	0.899503952
129_CC_UNK_ENG_M	Chris Hewson	50051	SAMN16824937	SRR13078042	Relatedness	0	0	0	0	129	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	52.13	0.14	England	NA	NA	2018	GCC2	NA	NA	NA	MCC7	NA	NA	NA	NA	12.37	11	2813.97	243.8448873	148.507102	128.864906	0.867735645	22.2760653	19.25121264	0.86421064
137_CC_UNK_ENG_M	Chris Hewson	146761	SAMN16824945	SRR13078025,SRR13078024	Relatedness	0	0	0	0	137	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	53.2	-1.1	England	NA	NA	2015	GCC2	NA	NA	NA	MCC7	NA	NA	NA	NA	8.55	7	5155.28	659.2429668	124.984156	97.153068	0.777323071	18.7476234	14.52314068	0.774665693
139_CC_UNK_BLR_M	Chris Hewson	134969	SAMN16824947	SRR13078021,SRR13078020	Relatedness	0	0	0	0	139	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Feather	53.665932	31.580872	Belarus	NA	NA	2014	GCC6	NA	NA	NA	MCC1	NA	NA	NA	NA	7.71	7	1340.05	190.3480114	123.723484	84.565204	0.683501638	18.5585226	12.63480388	0.680808713
144_CC_GRW_BGR_M	Frode Fossøy & Bård Stokke	008_GRW_BUL06_129D	SAMN16824907	SRR13078010,SRR13078009	Relatedness	0	0	0	0	144	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	43.788364	23.45133	Bulgaria	NA	NA	2006	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	15.13	14	203.34	14.13064628	149.917772	148.69011	0.991811098	22.4876658	22.25961954	0.989859051
146_CC_GRW_BGR_M	Frode Fossøy & Bård Stokke	052_GRW_BUL06_047SL	SAMN16824909	SRR13078006	Relatedness	0	0	0	0	146	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	43.788364	23.45133	Bulgaria	NA	NA	2006	GCC4	NA	NA	NA	MCC5	NA	NA	NA	NA	13.39	12	608.95	46.98688272	134.525668	133.509876	0.992449084	20.1788502	19.99366023	0.990822571
147_CC_GRW_BGR_M	Frode Fossøy & Bård Stokke	056_GRW_BUL07_gr1	SAMN16824910	SRR13078005,SRR13078003	Relatedness	0	0	0	0	147	ECC6	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	43.788364	23.45133	Bulgaria	NA	NA	2007	GCC4	NA	NA	NA	MCC4	NA	NA	NA	NA	14.87	13	3154.81	225.0221113	149.61239	147.985898	0.989128628	22.4418585	22.13576693	0.986360685
154_CC_GRW_CZE_M	Petr Procházka	C601	SAMN16824917	SRR13077989,SRR13077988	Relatedness	0	0	0	0	154	NA	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	48.863597	17.064378	Czechia	NA	NA	2020	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	14.73	13	101.65	7.214336409	148.81079	147.49473	0.991156152	22.3216185	22.07969719	0.989162017
155_CC_GRW_CZE_F	Petr Procházka	C219	SAMN16824918	SRR13077987,SRR13077986	Relatedness	0	0	0	0	155	NA	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	48.863597	17.064378	Czechia	NA	NA	2020	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	14.42	12	317.46	23.56792873	147.168654	145.212208	0.986706096	22.0752981	21.71288889	0.983583043
156_CC_GRW_CZE_M	Petr Procházka	C504	SAMN16824919	SRR13077985,SRR13077984	Relatedness	0	0	0	0	156	NA	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	48.863597	17.064378	Czechia	NA	NA	2020	GCC4	NA	NA	NA	MCC4	NA	NA	NA	NA	15.96	14	142.65	9.422060766	158.542034	157.357486	0.992528492	23.7813051	23.5585549	0.99063339
165_CC_ORW_CHN_M	Liang Wei	B87	SAMN18520246	SRR14086806,SRR14086804	Relatedness	0	0	0	0	165	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.36666667	124.35	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.58	13	29.87	2.262878788	144.863782	143.892194	0.993293092	21.7295673	21.52807022	0.990727055
166_CC_ORW_CHN_M	Liang Wei	B86	SAMN18520247	SRR14086808,SRR14086807	Relatedness	0	0	0	0	166	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.41666667	124.4	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.29	12	50.92	3.962645914	142.850296	141.83592	0.992899028	21.4275444	21.2220301	0.990408873
167_CC_ORW_CHN_M	Liang Wei	B43	SAMN18520248	SRR14086861,SRR14086859	Relatedness	0	0	0	0	167	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.5	124.4833333	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.48	12	57.62	4.837951301	135.768338	134.885324	0.993496171	20.3652507	20.20060069	0.99191515
168_CC_ORW_CHN_M	Liang Wei	B91	SAMN18520249	SRR14086795	Relatedness	0	0	0	0	168	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.4	124.3833333	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	11.61	10	43.49	3.883035714	132.375864	131.37545	0.992442625	19.8563796	19.64681793	0.989446129
170_CC_ORW_CHN_M	Liang Wei	B85	SAMN18520251	SRR14086810,SRR14086809	Relatedness	0	0	0	0	170	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.36666667	124.35	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.07	12	38.07	3.016640254	143.691294	142.64183	0.992696398	21.5536941	21.34070173	0.990118057
171_CC_ORW_CHN_M	Liang Wei	B8	SAMN18520252	SRR14086799,SRR14086798	Relatedness	0	0	0	0	171	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.38333333	124.3666667	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.06	12	19.71	1.555643252	141.786828	140.77616	0.992871919	21.2680242	21.05700392	0.990078049
